Nome: SANTANA DO LIVRAMENTO
Codigo Estacao: A804
Latitude: -30.75055555
Longitude: -55.40138888
Altitude: 196
Situacao: Operante
Data Inicial: 2010-01-01
Data Final: 2024-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2016-07-31;null;null;null;null;null;null;
2016-08-31;6;null;994,3;14,1;10,9;2,9;
2016-09-30;8;17,2;996,3;13,4;9,5;3,4;
2016-10-31;10;141;991,7;17,2;9,6;3,1;
2016-11-30;8;101,6;991,3;20,1;14,3;2,9;
2016-12-31;15;163,8;988,3;22,8;10,5;2,8;
2017-01-31;10;null;989,8;22,9;9,7;2,7;
2017-02-28;12;null;null;22;8,4;null;
2017-03-31;3;null;993,1;null;10,4;2,7;
2017-04-30;8;299,4;993,2;17,6;9,6;2,7;
2017-05-31;11;null;null;15,4;13,3;null;
2017-06-30;null;null;null;null;null;null;
2017-07-31;1;null;null;null;8,5;null;
2017-08-31;5;null;null;null;16,2;null;
2017-09-30;5;null;null;null;9,1;null;
2017-10-31;10;206,4;990,3;17,2;11,9;3,6;
2017-11-30;7;54,8;990;19,3;11,8;3,1;
2017-12-31;7;116,4;988,5;23,5;16,6;3;
2018-01-31;14;194,6;988,8;23,6;12;2,8;
2018-02-28;4;17,2;990,6;22,4;12,6;2,6;
2018-03-31;9;123,2;989,9;20,8;10,1;2,5;
2018-04-30;10;148,6;993,7;21,2;9,8;2,4;
2018-05-31;12;236,8;995,2;15,5;12,3;2,4;
2018-06-30;11;48,2;996,7;10,1;8;2,5;
2018-07-31;15;114,6;996,4;11,1;9,9;3,1;
2018-08-31;10;166,2;997,1;11,3;10;3,1;
2018-09-30;15;226,4;992,3;16,8;12,2;3,6;
2018-10-31;9;108,6;992,4;17,4;11,8;3,4;
2018-11-30;9;217,4;990,2;21;12,7;3,2;
2018-12-31;10;201,8;990;21,9;10,8;2,9;
2019-01-31;18;459;989,8;23,4;11,8;2,9;
2019-02-28;7;63,8;990,6;22,4;10,6;2,6;
2019-03-31;8;60,2;993;20,5;9,4;2,7;
2019-04-30;13;185,2;992,5;18,9;9,4;2,4;
2019-05-31;18;165;993,7;15,9;9;2,5;
2019-06-30;10;25;994,4;15,5;10,4;2,3;
2019-07-31;13;178;996,6;11,2;9,4;2,4;
2019-08-31;10;75,8;998,4;12,1;11,3;3;
2019-09-30;7;78;994,6;14,2;11,3;2,8;
2019-10-31;16;346,8;991,7;18,1;11,3;3,4;
2019-11-30;10;139,4;990;21,1;12,1;2,9;
2019-12-31;4;81,6;989,2;22,5;7,6;2,3;
2020-01-31;11;101;988,9;23,3;11;2,7;
2020-02-29;4;38,6;991,1;22,5;10,7;2,5;
2020-03-31;4;66;992,1;23,1;5,4;1,8;
2020-04-30;2;4,2;994,9;17,9;10;2,3;
2020-05-31;null;null;null;null;9,8;null;
2020-06-30;6;null;null;14,1;13,7;null;
2020-07-31;7;38,4;995,1;10,8;10,7;2,3;
2020-08-31;6;55,2;995,6;14,2;9,4;2,3;
2020-09-30;9;100,8;994;14,3;8,3;2,7;
2020-10-31;8;100,8;992,2;17,5;10,4;3;
2020-11-30;4;null;992,4;19,9;9,3;2,8;
2020-12-31;6;null;989,5;21,5;7,5;1,2;
2021-01-31;6;247,2;988,7;23;8,4;,9;
2021-02-28;10;null;990,1;21,8;12,9;,6;
2021-03-31;7;88,4;991,1;20,8;7,6;,4;
2021-04-30;7;null;994,4;18,7;8,4;,8;
2021-05-31;1;null;null;null;10,1;null;
2021-06-30;4;null;null;10,2;7,3;null;
2021-07-31;null;null;null;null;null;null;
2021-08-31;null;null;null;null;null;null;
2021-09-30;8;null;null;15,7;11;null;
2021-10-31;7;null;null;18,7;9,4;null;
2021-11-30;3;null;null;null;null;null;
2021-12-31;2;55;989,8;22,6;6,8;3,1;
2022-01-31;9;77,4;988;25,5;9,9;2,9;
2022-02-28;7;118,2;989,2;23,2;10,5;2,5;
2022-03-31;9;154,4;991;19,7;9,2;2,8;
2022-04-30;10;291,8;992,7;17,1;12,3;2,5;
2022-05-31;16;54,6;995,7;12,6;8;2,4;
2022-06-30;10;null;996,1;9,6;7;2,4;
2022-07-31;12;null;991,7;14;12,9;2,4;
2022-08-31;13;143,4;996,9;11,8;9,6;2,7;
2022-09-30;7;63,8;995,7;13,3;8,9;2,7;
2022-10-31;6;67,8;992,5;16,5;10,1;3,2;
2022-11-30;5;42,6;993,4;20,5;7,8;1,3;
2022-12-31;6;48;988,8;23,4;8,3;,5;
2023-01-31;9;48,8;988,8;25,2;6,1;,2;
2023-02-28;9;56,6;989,5;23,5;13,5;,3;
2023-03-31;11;106,4;990,8;23,8;7;,1;
2023-04-30;5;16,4;992,9;17,7;7,4;,1;
2023-05-31;6;null;995,7;15,6;7,4;,1;
2023-06-30;9;44,2;997;13,8;7;,2;
2023-07-31;8;null;997,3;12,7;9,8;,3;
2023-08-31;7;79,6;993,6;14,1;10;1,3;
2023-09-30;11;null;null;15,9;10,5;null;
2023-10-31;7;119,4;991;16,9;10,8;3,2;
2023-11-30;14;281,8;988,5;20;9;2,9;
2023-12-31;12;292,6;989,6;21,8;15,7;3,1;
2024-01-31;8;137,6;990,5;22,5;11,5;2,7;
2024-02-29;9;104,4;990,8;24,2;9,2;2,6;
2024-03-31;12;196,6;991,2;21,7;11,6;2,5;
2024-04-30;15;349;991,2;18,9;7,8;3;
2024-05-31;10;null;null;13,2;11,2;null;
2024-06-30;5;null;null;13,8;10,7;null;
2024-07-31;10;null;998,9;10,8;8,8;2,4;
2024-08-31;4;null;996,7;12,5;12,1;3;
2024-09-30;10;null;991,5;16,2;9;2,7;
2024-10-31;14;232,8;992,1;18,4;7,5;2,7;
2024-11-30;10;131,4;990,2;20,8;10,4;3;
2024-12-31;8;117,6;989,4;20,5;9,7;2,9;

