Nome: SANTO AUGUSTO
Codigo Estacao: A805
Latitude: -27.85444444
Longitude: -53.7911111
Altitude: 489.67
Situacao: Operante
Data Inicial: 2010-01-01
Data Final: 2024-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2018-09-30;7;79,6;957,5;18,5;9,9;2,1;
2018-10-31;6;114,8;956,8;19,6;9,4;2,6;
2018-11-30;9;127;955,9;22,7;10,7;2,6;
2018-12-31;5;91,6;956,4;23,6;9,3;2,4;
2019-01-31;5;36,6;956,8;25;6,9;2,3;
2019-02-28;6;null;956,3;22,5;9,8;2,1;
2019-03-31;9;195,6;958,5;21,5;6,8;2,1;
2019-04-30;10;71;958;20,8;6;1,7;
2019-05-31;7;null;958,8;17,8;8,3;2;
2019-06-30;7;35,2;961,3;17,8;7,4;2,4;
2019-07-31;15;92,4;962,1;13,5;6,7;2,1;
2019-08-31;7;61,8;963,3;15,1;8,3;2,4;
2019-09-30;11;70;958,9;18,1;6,3;2,4;
2019-10-31;15;217,4;957,2;21,4;8,6;1,8;
2019-11-30;8;217,6;955,2;23,3;8;1,6;
2019-12-31;12;140;955,5;23,9;7,1;,8;
2020-01-31;12;141,6;954,8;24,1;9,1;1;
2020-02-29;7;72,6;957;23;6,3;1,6;
2020-03-31;5;28,6;958;24,4;6,2;1,1;
2020-04-30;6;80,4;960,5;19,2;11;,2;
2020-05-31;12;256,6;960,5;15,7;6,5;,4;
2020-06-30;14;213,4;959,2;16;7,5;,9;
2020-07-31;12;356,4;960,3;13,8;6,6;,7;
2020-08-31;5;162,2;960,8;16,7;6,4;,9;
2020-09-30;10;85,4;958,4;19;7;1;
2020-10-31;6;59,2;956,5;21,9;6,5;,3;
2020-11-30;12;121;956,9;22,2;11,5;,2;
2020-12-31;9;120,2;955;23,8;5,1;0;
2021-01-31;17;null;955;23,2;5,2;,1;
2021-02-28;10;151,4;956;22,4;8,5;0;
2021-03-31;12;222,8;956,7;22,3;3;0;
2021-04-30;6;47;960;19,8;3,7;0;
2021-05-31;7;136;960,5;15,6;6,2;,1;
2021-06-30;16;271,4;961,7;13,7;8,2;,1;
2021-07-31;3;57,2;963,5;13,9;8;0;
2021-08-31;7;38,2;961;17,5;2,9;0;
2021-09-30;14;115,4;958;18,9;4,9;0;
2021-10-31;16;297,4;957,4;19,5;9,5;0;
2021-11-30;10;49;955,4;22,9;3;0;
2021-12-31;5;40,6;954,5;25,1;9,2;0;
2022-01-31;9;59,8;954,5;26,4;8,9;,2;
2022-02-28;6;85,4;955,5;24,7;5,9;,1;
2022-03-31;14;236,4;956,8;21,8;10,3;,1;
2022-04-30;13;237;958,2;19;4,9;,1;
2022-05-31;20;323,2;960,4;14,6;3,1;,1;
2022-06-30;15;156,2;960,6;13,3;2,8;0;
2022-07-31;11;68,8;959;17,9;10,5;,2;
2022-08-31;13;115,4;961,2;15;2,7;,1;
2022-09-30;12;77,8;959,9;15,5;5,2;,1;
2022-10-31;15;212;957,4;18,2;9,7;,2;
2022-11-30;6;42,2;958,4;21;5,7;,8;
2022-12-31;8;69,4;954,3;24,7;6,6;2;
2023-01-31;10;119,4;955,3;25,1;6,7;1,6;
2023-02-28;14;77,4;956,1;23,4;7,5;1,7;
2023-03-31;17;188,6;957,4;23,9;8,7;1,8;
2023-04-30;9;38,2;958,2;19,6;6,5;1,7;
2023-05-31;9;123,8;961;17,8;6,8;1,5;
2023-06-30;12;146;962;15,9;8,1;1,9;
2023-07-31;13;190,6;961,3;16;7,2;2,1;
2023-08-31;8;118,8;959;17,5;9,1;2,3;
2023-09-30;18;316,4;956,3;20;9,5;2,7;
2023-10-31;17;537,2;955,6;19,5;9,9;2,4;
2023-11-30;18;523,2;954,4;22,4;8,7;2,5;
2023-12-31;18;174,6;955,7;24,3;10,7;2,2;
2024-01-31;10;216,6;955,9;23,8;8,6;2,1;
2024-02-29;10;173,2;956,8;25,1;7,1;1,7;
2024-03-31;15;256,4;957,4;23,4;10,8;1,9;
2024-04-30;15;203,4;957,2;22,4;7,4;1,9;
2024-05-31;23;428;959;16,6;6;2,2;
2024-06-30;11;275,2;959,3;17,7;6,5;2,3;
2024-07-31;12;73,6;963,8;14,1;7,1;1,8;
2024-08-31;8;91;961,1;16,4;8,4;2,3;
2024-09-30;7;132,8;957,6;20,1;10,3;2,4;
2024-10-31;12;194,6;957;21;6,9;2,3;
2024-11-30;10;65;955,4;23,3;7,1;2,3;
2024-12-31;6;130,4;954,8;22,7;7,7;2,2;

