Nome: SAO GABRIEL
Codigo Estacao: A832
Latitude: -30.34138888
Longitude: -54.31083333
Altitude: 114.89
Situacao: Operante
Data Inicial: 2010-01-01
Data Final: 2024-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2012-02-29;null;null;null;null;null;null;
2012-03-31;3;null;null;21,6;5,6;null;
2012-04-30;8;89,6;1001,9;19,1;7,5;1,3;
2012-05-31;4;14,8;1004,8;18,3;5,7;1,6;
2012-06-30;9;43,2;1004,4;13,7;6,9;1,4;
2012-07-31;9;68,8;1005,7;11,6;8,1;1,4;
2012-08-31;11;78,4;1005,7;18,9;6,6;2,2;
2012-09-30;8;169,6;1003,7;17,5;9;2,5;
2012-10-31;16;298,4;999,1;20,5;10,1;2,5;
2012-11-30;5;56,6;999,2;24,3;6,9;2,3;
2012-12-31;16;234,4;995,8;25,4;9,1;2;
2013-01-31;7;61,4;999,9;24,2;6,6;2,2;
2013-02-28;10;71;998,5;24,3;7,7;2;
2013-03-31;7;110,2;1001,3;21,2;7,2;2;
2013-04-30;8;137,6;1002,6;19,7;8,3;1,7;
2013-05-31;20;158,8;1003;15,5;8;1,4;
2013-06-30;17;92,2;1004,3;13,3;7,1;1,4;
2013-07-31;18;90;1006,6;13,2;5,3;1,5;
2013-08-31;17;82,8;1006,2;12,8;6,2;1,6;
2013-09-30;11;67,2;1003,2;17,3;6,7;2;
2013-10-31;11;150;1002;19,5;7,9;2,1;
2013-11-30;10;235;998,6;22,5;8,2;2,5;
2013-12-31;5;22,4;996,4;26,7;5,8;2,1;
2014-01-31;13;160,4;998,3;26,8;6,1;1,8;
2014-02-28;14;197,8;999,1;25,5;7,8;2;
2014-03-31;13;255,2;1000,2;22,1;7,3;1,4;
2014-04-30;9;79;1003;20,4;9,1;1,9;
2014-05-31;17;126,4;1003,9;15,5;6,1;1,4;
2014-06-30;24;102,8;1004,3;14;10,3;2,1;
2014-07-31;14;null;1006,7;14,5;7,2;,5;
2014-08-31;13;85,4;1004,7;16;6,3;,2;
2014-09-30;16;171,4;1001,2;18,3;8,6;,6;
2014-10-31;13;200,2;1001,4;21,7;9,2;,8;
2014-11-30;7;114;999,2;23,6;8,9;,4;
2014-12-31;12;175,2;998;24,4;12,6;,4;
2015-01-31;15;222,6;999,5;25,1;5,9;,3;
2015-02-28;10;93,4;999,2;24,6;7;2;
2015-03-31;10;108,8;1000,9;23,5;6,4;2,1;
2015-04-30;5;67,4;1003;20,5;7,4;1,8;
2015-05-31;12;129;1004,7;17,2;7,5;2;
2015-06-30;14;89,2;1005,6;15,3;9,4;1,8;
2015-07-31;15;194,2;1004,6;14,8;6,8;1,8;
2015-08-31;14;94,8;1001,6;19,3;6,8;2,4;
2015-09-30;10;120,4;1000,9;17,3;8,7;2,1;
2015-10-31;18;388,4;1001,5;18,7;9,5;3;
2015-11-30;14;105;998,9;21,1;7,8;2,8;
2015-12-31;13;365,6;997,7;23,8;8,6;2,5;
2016-01-31;7;100,2;998,1;26;6,9;2,4;
2016-02-29;10;85,4;998,5;25,7;7,4;1,2;
2016-03-31;13;77;1002;21,8;9,7;1,6;
2016-04-30;17;243;1000,7;21,1;7,5;1,7;
2016-05-31;11;77;1006,6;14,2;6,7;1,2;
2016-06-30;10;null;1008,8;11,8;8,2;1,1;
2016-07-31;3;null;null;null;null;null;
2016-08-31;null;null;null;null;null;null;
2016-09-30;null;null;null;null;null;null;
2016-10-31;10;null;1000,3;19,9;13,5;2,8;
2016-11-30;12;101,4;1000,3;22,1;11,4;2,6;
2016-12-31;11;154;997,6;24,5;7,3;2,5;
